date,Portf_1d,Portf_3d,Portf_5d,Portf_10d,Portf_20d,Portf_30d,Portf_60d,TX_1d+1,TX_10d+1,TX_20d+1,TX_30d+1,TX_60d+1
2015/6/9,0.038839979,-0.872354073,-2.902739382,-2.177490822,1.778187566,-4.39247711,-7.638058809,0.508823211,-3.902287548,-4.671937571,-7.067067067,-3.271514899
2015/6/8,-0.309757357,-2.597730139,-3.123040261,-2.15353433,1.604840831,-5.643782067,-7.252641691,-1.187419769,-4.368982296,-4.832062642,-7.805170177,-3.851358385
2015/6/5,-0.602950609,-2.638853983,-3.823237339,-2.846394984,1.65310942,-1.961280526,-7.220692133,0.42973786,-2.92834891,-3.85683431,-5.766129032,-1.796407186
2015/6/4,-1.702395965,-2.232534805,-2.720579059,-1.078680203,3.436836518,-0.19206146,-7.069623271,-0.021482277,-3.293506494,-4.248534101,-5.387273836,-2.308984047
2015/6/3,-0.351847198,-1.564051639,0.711201422,0.379746835,4.617414248,3.241765395,-7.500291613,-2.482455222,-2.421129861,-4.542192146,-3.151981691,-2.777777778
2015/6/2,-0.188134955,-0.686384625,0.746929991,1.582844013,4.490546218,3.511966701,-7.893518519,-0.624544603,-1.333195535,-3.046613182,-0.094181666,-0.94417929
2015/6/1,-1.030287984,1.257302515,1.000760071,2.047868936,3.801588335,2.441218039,-7.805272895,-0.238836968,-0.979179551,-2.457102244,0.481121222,0.18771509
2015/5/29,0.53662798,1.987593366,1.015673981,3.801056565,3.149807939,1.167901545,-6.953106953,-0.752344636,0.333402792,-2.589520534,0.479966611,0.083142798
2015/5/28,1.765303531,1.507474031,1.687817259,2.902273019,1.481762918,3.180530518,-7.052546108,-0.287740212,1.336814621,-1.731820944,0.580491344,0.925733306
2015/5/27,-0.316495759,-1.26645768,-0.329113924,-0.076142132,-1.030668678,-1.179718876,-8.558820114,0.724562675,1.322365681,-1.796346755,2.04488255,1.038313778
2015/5/26,0.063339245,0.241116751,0.82971662,4.043730242,-2.264291017,-2.046130952,-9.081491713,0.020706077,-0.800903584,-3.293293293,0.165889062,0.124365219
2015/5/25,-1.015673981,-0.075949367,1.036733649,3.841094449,-3.567065722,-2.3744744,-7.973886687,0.301142264,-0.484236555,-3.593172971,0.010354111,-0.258157786
2015/5/22,1.205583756,1.799846822,2.757376627,4.631330359,0.911046438,-0.436953808,-5.262532668,0.051948052,-0.956494909,-2.923387097,-0.010383138,-0.196911597
2015/5/21,-0.253164557,0.857545117,1.194298189,4.564755839,0.896286812,-1.586112152,-6.324298621,0.880410858,-0.987552721,-2.165074202,0.553698287,1.166701703
2015/5/20,0.842481491,1.791006314,0.253807107,4.221635884,2.851191251,-2.058021324,-5.366554863,-1.39520463,-2.173690147,-0.748985748,-0.303030303,0.643459916
2015/5/19,0.268782798,0.603570053,3.187565859,2.862394958,1.899063476,-1.976976977,-4.984839297,-0.267985982,-1.736569514,1.255755546,0.488108838,2.067510549
2015/5/18,0.67001675,-0.850253807,2.775585372,1.718526234,0.38545548,-2.23973974,-9.04540163,1.083559075,-1.492537313,1.474741136,0.925829606,2.86259542
2015/5/15,-0.333889816,2.226027397,1.823668329,-0.627400768,-2.536732387,-3.721622627,-8.940513904,0.240208877,-2.913210601,0.146076795,0.957189439,1.566137566
2015/5/14,-1.180203046,2.433570113,3.330679406,-1.380445795,0.270409477,-2.296110414,-9.799606162,-0.301957518,-3.02815475,-0.746346014,-0.073053642,1.119442391
2015/5/13,3.793466807,3.384938336,3.957783641,-0.955253896,-1.104417671,-1.12923463,-8.849045691,-1.386179279,-3.07800989,0.713087248,0.54438861,0.945974354
2015/5/12,-0.13154433,0.743099788,-0.31512605,-6.062855729,-5.853174603,-8.020353768,-11.86440678,0.339995879,-2.512512513,0.974598237,2.075254166,2.289675454
2015/5/11,-0.262398321,0.290237467,-1.028511913,-7.134131444,-5.985654217,-9.435310936,-10.98360656,-0.174843155,-3.124064278,0.496997308,1.009470288,2.557058326
2015/5/8,1.14118896,0.078781513,-2.407170294,-3.555611793,-4.843945069,-9.509675887,-10.50839497,0.020574015,-1.985887097,0.955248676,0.350913407,3.227518845
2015/5/7,-0.580474934,-1.887775029,-4.559270517,-3.508322663,-5.882352941,-10.17878427,-13.49862259,-0.328104173,-1.189266111,1.556623485,0,3.414893617
2015/5/6,-0.472689076,-2.944942382,-4.725992961,-1.314932951,-6.025291346,-9.438470729,-14.14656246,-0.954605464,1.456361178,1.912225705,0.041029849,3.447178617
2015/5/5,-0.846243979,-3.546099291,-5.76589953,-0.936524454,-4.704704705,-8.582403073,-13.92405063,-0.02030663,3.0452072,2.263994184,0.922414677,3.369724963
2015/5/4,-1.651728553,-3.456510809,-6.169069142,-1.310548632,-3.891391391,-7.502408478,-12.99275034,-0.37426664,3.012237214,2.455008842,0.849887364,3.42329098
2015/4/30,-1.089159068,-3.365503588,-1.176768316,-1.921386412,-3.113757598,-4.207040353,-10.4665826,0.121531294,3.151085142,3.986536236,2.180878553,4.436932178
2015/4/29,-0.754147813,-3.542633765,1.101152369,1.67396343,-0.928481807,-2.674719586,-8.292682927,-0.35321425,2.353063128,3.047380505,3.349382458,4.365289081
2015/4/28,-1.559020045,0.670631406,3.580262987,-0.15060241,-0.17565872,-4.604316547,-7.574349442,-0.810810811,3.911493289,3.737437186,3.802639849,5.549637836
2015/4/27,-1.270461764,3.482714469,5.124869927,0.223214286,-2.083838139,-3.394692804,-4.995885741,-0.289450045,3.576982893,4.70600566,4.084184205,7.269408354
2015/4/24,3.580918638,6.574664757,5.177951947,1.236705417,-2.477960448,-1.705091258,-3.546600683,0.997983871,3.73783392,4.266833177,4.288539607,8.103150626
2015/4/23,1.19078105,2.796566077,-0.753484868,-1.335830212,-6.173572361,-5.364626991,-5.194337812,0.833502744,3.00072682,2.384146971,4.212627377,8.04923211
2015/4/22,1.679468819,0.346909932,0.566572238,-2.460347196,-6.912991657,-6.890796376,-6.332453826,2.340580464,2.778938571,1.203579879,3.25356843,7.931980252
2015/4/21,-0.091050989,-3.541378877,-3.601907631,-4.773121746,-8.231780167,-10.40475913,-7.824312973,0.596483884,0.449320794,-1.395014873,0.386382623,4.545948885
2015/4/20,-1.22060902,-1.004378058,-4.662698413,-3.803803804,-7.718161085,-11.01851852,-7.850892964,-0.052295785,-0.758126493,-2.060059445,-0.850798921,4.198015484
2015/4/17,-2.260454603,-2.321787149,-3.747217413,-2.615115115,-6.274084778,-10.00231267,-7.090843978,-0.239983306,-0.540934152,-2.099119394,-0.292001251,3.373337658
2015/4/16,2.536698429,-1.252480159,-0.586766542,-1.215730058,-2.330430516,-8.027258027,-5.483679525,-0.653052763,0.809929526,-0.940568475,-0.394928289,4.344039194
2015/4/15,-2.535140562,-3.957457334,-3.009866367,-2.559598494,-4.277086158,-9.917642965,-8.409010497,1.164010067,0.678355249,0.973414277,0.343249428,4.51787649
2015/4/14,-1.19047619,-0.524344569,-1.214976444,-0.025094103,-4.460431655,-7.467193125,-5.108967488,-1.130119233,-0.167504188,-0.104755919,-0.98639809,3.0139354
2015/4/13,-0.272075192,0.711877108,0.900900901,-2.301914223,-3.60984939,-7.182320442,-0.38295244,-0.134603438,1.090032491,0.489685351,-0.041455073,6.633499171
2015/4/10,0.948813983,0.247954376,1.176176176,-3.669287586,-2.90585975,-5.735602705,-2.366578121,0.28034472,0.509938599,0.530862912,-0.268484097,6.623978803
2015/4/9,0.037467216,0.225225225,-0.632675847,-4.903241125,-4.083343312,-4.846756949,-3.714388749,0.616381112,-0.598616988,1.17659418,-0.186547829,4.096411587
2015/4/8,-0.73146541,0.187687688,0.464240903,-4.564958284,-4.542203147,-4.814550642,-3.506869125,0.020898642,-1.532764119,0.461796809,0.609627917,3.11321771
2015/4/7,0.925925926,0.062027044,1.204516939,-3.632019116,-5.913915782,-3.378054624,-3.666547235,-0.612732371,-1.836085752,-0.062656642,0.949367089,3.058367435
2015/4/2,0,0.276035132,-3.174218561,-4.069139359,-7.5,-3.06852638,-3.699240872,0.166441277,-1.311878651,-0.093380369,1.571729958,3.382005583
2015/4/1,-0.855973204,0.276035132,-4.789135096,-3.757225434,-7.585568918,-6.961583236,-3.710843373,1.114967918,-1.56665984,0.250286787,1.918999152,3.856957649
2015/3/31,1.141781681,-2.338260237,-4.297756144,-1.128418987,-6.895356895,-5.42062654,-2.207934005,-0.782717595,-1.736434109,-1.195177718,0.603174603,3.045740299
2015/3/30,0,-5.051227067,-5.005959476,-1.762603229,-7.551328152,-7.679833198,-3.778824098,0.314070352,0.293070965,-0.33284793,1.193367832,4.344985299
2015/3/27,-3.440755997,-5.378131307,-4.778972521,-4.436450839,-7.443967019,-7.807981492,-2.840424235,0.115291898,0.062853551,-0.820267885,0.399411394,4.097646033
2015/3/26,-1.667857994,-1.620977354,-0.924258792,-1.338752092,-4.995395948,-4.179243093,0.658536585,-0.707669893,-0.593873724,-1.119286973,0.210061968,4.67361492
2015/3/25,-0.344295382,0.286738351,1.083815029,0.792507205,-2.14502215,-1.709601874,2.540923528,-0.825678605,0.020818153,-0.774473358,1.532121724,5.639841689
2015/3/24,0.393325387,1.104309207,3.311664418,0.862172195,0.059396531,-1.103675003,6.176730115,-0.32918424,1.78590188,0.414550731,2.866546342,7.428761503
2015/3/23,0.238948626,1.035645472,3.414273388,0.023843586,-0.261531146,-3.696051423,6.838151025,-0.287208945,2.025608732,2.175741013,3.414893617,9.754996048
2015/3/20,0.468131077,2.661596958,0.35971223,-2.367899218,0.263536176,-5.198776758,5.949367089,-0.081992416,1.806599833,2.837552743,3.404751803,10.02144228
2015/3/19,0.325144509,2.687045483,-0.418360029,-3.576388889,1.043056398,-5.843128391,4.241741742,-0.092156461,1.234695995,2.921940928,2.424942263,8.6404632
2015/3/18,1.852078989,-0.431654676,-0.288184438,-3.977798335,-3.329452852,-5.935659266,3.787026622,0.940568475,1.845865054,3.541136556,2.551716896,8.078795927
2015/3/17,0.493035868,-2.546019603,-2.370973536,-5.832755833,-4.341194415,-6.534449157,2.825072519,1.266485242,0.550821035,2.380952381,2.207901965,7.428381079
2015/3/16,-2.721822542,-2.581652257,-3.278493085,-5.892587867,-6.023398587,-5.772357724,2.488630622,0.083804735,-0.624089869,0.897666068,0.982982771,6.037735849
2015/3/13,-0.310781736,-0.131720752,-2.717835064,-3.147137382,-3.528050896,-3.1133829,3.731343284,-0.541779537,-0.882566712,0.336346437,1.682999574,5.527304886
2015/3/12,0.456292027,-0.262279447,-3.171296296,-3.70626151,-2.87903413,-1.657458564,4.067670108,-0.09368169,-0.528552182,0.808738578,3.060238376,5.102934735
2015/3/11,-0.275416118,-2.857809402,-3.700277521,-2.914432269,-2.482435597,-1.873453517,0.798838054,0.924466856,-0.795125981,1.510989011,3.657747087,4.594447469
2015/3/10,-0.441106342,-3.344907407,-3.545853546,-0.795913519,-1.94904309,0.179942418,-0.61882661,-0.094458438,-1.347289875,1.061683831,3.681516175,3.287760417
2015/3/9,-2.157937711,-3.006475486,-2.702702703,-0.285306705,-3.719008264,0.599664188,0.756756757,-0.501253133,0.147151566,1.361702128,4.530992869,3.340563991
2015/3/6,-0.775462963,-0.981750982,-0.441296017,2.695256349,-2.899535621,2.880115205,4.459607652,-0.643286989,1.012658228,1.569792109,4.143556281,3.962653349
2015/3/5,-0.092506938,0.220392066,-0.552486188,4.790782292,-2.350813743,3.55987055,3.06572826,0.51100219,1.666666667,1.175729582,5.092138262,6.721293323
2015/3/4,-0.115500116,0.429682964,0.816041035,0.675203725,-2.038966923,3.235048347,2.343195266,-0.342964041,1.664546226,0.69305891,3.676073089,5.154073912
2015/3/3,0.429184549,-0.345303867,2.8510335,1.583949314,-0.745156483,2.765578635,2.81439259,0.083211983,1.82010582,1.648003381,4.757757213,4.803398323
2015/3/2,0.116130531,0.50128235,2.484545887,-0.139001506,0.12775842,1.674725793,3.580439745,-0.176513342,1.531312705,1.617165205,4.160346696,4.773321709
2015/2/26,-0.886279926,2.292706106,3.150455199,-0.39329092,0.034851301,2.548529237,4.451722465,-0.186547829,1.22976666,2.588410737,4.040185805,5.568343747
2015/2/25,1.282350198,3.281027104,5.372953305,0.859066636,2.127659574,7.325509574,5.500910747,-0.3614209,1.344396597,3.607859981,6.677722499,5.951465905
2015/2/24,1.900689,2.755150934,-0.139697322,0.444964871,1.072228114,3.574015938,4.827080533,0.362731889,2.324598478,4.488562797,6.911017885,6.067907996
2015/2/13,0.071326676,2.098241358,-1.231960577,-1.16238112,0.983685221,1.190046881,3.326377808,1.41896153,2.44187281,5.097483934,4.290964116,5.99802263
2015/2/12,0.766650695,-2.07217695,-2.559944399,-3.443526171,0.887502998,1.373825018,4.108910891,0.358649789,1.212765957,4.37739989,2.488419692,4.629935115
2015/2/11,1.249241965,-2.053267629,-3.435511857,-5.447955601,0.1800072,-0.298578765,4.874371859,0,0.551548579,3.099510604,2.089166487,5.438772105
2015/2/10,-4.016298021,-4.494382022,-4.28372417,-6.815099458,-1.174637421,-0.650680805,1.84041502,0.508905852,-0.482888936,3.369316323,1.78226326,6.853020739
2015/2/9,0.786108178,-0.636205899,0.585480094,-2.695967377,2.542676376,3.493975904,4.463091329,-0.19047619,-0.955581224,1.97859228,1.901469317,5.97752809
2015/2/6,-1.27418047,-1.056419782,0.070447341,-2.292789178,1.163204748,3.396821546,3.93902439,-0.200654768,-0.169025988,2.885138813,2.427921093,5.445213122
2015/2/5,-0.13880856,1.088992974,-0.906795225,0.267131243,1.816251916,4.225522154,6.844059406,-0.472987177,0.084557658,2.589382449,3.114450615,5.69259962
2015/2/4,0.359879266,1.5028766,-2.084041228,0.429832714,2.953435751,5.388272583,6.570512821,-0.073521689,1.342138901,2.776277412,3.683522232,6.838854576
2015/2/3,0.866510539,-1.124885216,-2.644665461,1.257787704,6.41136504,5.048780488,5.138532894,0.602282333,2.233437131,5.262576009,4.45419638,5.053514289
2015/2/2,0.270048139,-3.273303885,-3.262347077,0.624484506,3.115189568,4.324456389,8.748249077,0.477757724,2.114803625,4.482225657,4.045734389,4.297994269
2015/1/30,-2.238292011,-3.740958409,-2.361572853,2.171305182,2.380093761,7.361653851,10.19536809,0.20212766,2.592310206,1.805015132,4.435081495,5.369728158
2015/1/29,-1.325178389,-1.314000906,1.18466899,4.485488127,4.989154013,10.93849484,10.46025105,-0.296987696,3.126714207,1.260368415,6.130744044,5.594248483
2015/1/28,-0.214737794,1.215178264,2.567379182,5.95223809,5.446076675,11.75949367,10.98680075,-1.028763384,2.533985862,1.529183717,6.398826318,4.942119323
2015/1/27,0.22655188,2.764227642,4.008463618,6.052978545,6.61525485,10.71071071,10.9327984,0.031502678,3.870897394,2.27614344,6.068366552,5.9386121
2015/1/26,1.203714318,2.555762082,4.017909744,5.383788946,6.361445783,10.33620797,11.74683544,0.602155081,2.962482431,2.884615385,5.3895529,6.023157426
2015/1/23,1.31242741,2.539085459,4.642514395,3.537091988,5.82312265,10.01387312,11.73306007,0.052848536,3.059335874,2.601344028,5.107705974,5.435509022
2015/1/22,0.023234201,1.449275362,3.262173183,1.544993513,3.947844984,8.767054068,9.194673431,0.777588411,2.502708559,3.027333116,5.00554939,6.530796082
2015/1/21,1.187257553,3.262955854,3.300132005,2.512802191,4.937218091,7.064676617,10.85640695,0.805325889,1.415145295,2.310374891,3.780676542,5.732627548
2015/1/20,0.23565453,2.026864956,1.965719765,5.089561458,3.743902439,5.821619604,10.76822917,0.485541649,2.962962963,2.172243555,1.982041174,5.913795064
2015/1/19,1.811420345,1.848073923,1.313119255,2.475247525,3.677009528,2.723311547,11.20283019,0.947609193,2.318392581,1.890941073,0.903647251,7.243693589
2015/1/16,-0.023986568,-0.083902673,-1.056379822,0.204351485,5.08004538,-0.797334285,8.25974026,0.724081185,-0.767401643,1.796208005,-0.379774306,6.23698218
2015/1/15,0.0600024,-0.465560463,-1.66293195,0.482043866,6.1759837,0.156156156,7.241157556,-0.870038064,-1.809759776,2.912950209,-1.138828633,4.517830524
2015/1/14,-0.119860961,-1.091988131,-0.762176968,-0.477726024,5.481012658,1.535274765,9.14210871,0.261694472,-0.979969847,3.769326261,-0.173705352,5.157822507
2015/1/13,-0.405873224,-1.603962731,3.063619518,0.53018436,4.391891892,-0.477156149,9.316037736,-0.843334415,-1.535323169,2.11557733,1.550215923,6.194997684
2015/1/12,-0.569732938,-0.238180302,1.147065926,0.927710843,4.699412573,-0.863905325,10.80687831,0.696788242,-0.075626621,2.357237716,1.425594912,6.789054382
2015/1/9,-0.636867555,4.076590488,1.27419161,2.207934005,6.25551772,0.047500297,11.26518753,-0.487540628,-0.444396271,1.987563846,0.043568239,8.058823529
2015/1/8,0.97653924,2.378652499,2.181248494,2.366292406,7.112177868,1.874324162,11.05435494,-0.291671168,0.511815311,2.44173141,0.588491718,6.927710843
2015/1/7,3.730697962,0.937612694,0.286635614,2.364988419,4.440298507,1.855895197,10.99801718,2.343836374,0.882737576,2.332522662,1.468815083,6.992602866
2015/1/6,-2.257908718,-2.44637262,-2.458127485,-1.280487805,0.696604055,-1.700060716,9.421465261,-0.143519541,-0.767964893,-0.952693824,-0.680794993,3.430531732
2015/1/5,-0.444764996,-1.086826705,-0.21686747,1.172733936,0.242072137,1.209825247,7.894736842,-2.096843926,-0.417766051,-1.382689167,-0.788608981,3.971533517
2014/12/31,0.25307303,0.240992891,0.92199442,4.865750662,-0.999642985,2.111206579,6.015037594,-0.333943768,2.583434971,0.390625,1.636823025,3.01748135
2014/12/30,-0.895736295,-0.024096386,0.181093807,5.66662422,-0.324324324,2.698019802,3.324617109,-0.032306698,4.809754996,0.68329718,2.089519411,3.918056644
2014/12/29,0.891673696,1.577095718,2.072412532,5.987341772,2.02266358,5.188442211,2.547458665,-0.300622718,4.796298386,0.814243839,3.281058837,2.983253854
2014/12/27,-0.012048193,0.193166727,1.207317073,3.841341341,-1.002027914,2.507411067,3.31134072,0.62662057,3.707827636,3.133650758,4.981965735,2.531924262
2014/12/26,0.691495815,1.182494209,1.392621549,3.737032871,-1.775147929,0.936397908,4.336895035,0.325168003,2.434705622,1.502357715,4,1.703109548
2014/12/25,-0.482916818,0.524390244,3.907727215,3.960146298,-2.113763211,0.524390244,3.179371636,0.468256561,2.442815901,0.490142686,2.945771033,2.590904036
2014/12/24,0.975252956,1.184949914,5.475614415,4.636179889,-0.480595939,2.512376238,5.314685315,0.076285963,1.92008879,0.076285963,2.500279049,2.260579065
2014/12/23,0.036585366,3.403504349,3.835443038,2.027363184,-0.497331393,1.121794872,4.683511996,0.66922655,1.43709927,0.580949249,3.043234138,2.057613169
2014/12/22,0.171023699,4.418693493,2.602602603,2.002736659,-0.425015179,0.085438789,3.26155396,0.208883026,-0.186158563,0.087844515,0.573761448,1.480739256
2014/12/19,3.189209631,3.620253165,2.312210974,-0.919874122,0.036661371,4.240417675,3.033354311,0.853753188,-0.968971149,-0.372398686,0.242450959,1.291759465
2014/12/18,1.018718961,-0.738238238,0.050447724,-5.593240509,-2.626733767,2.639410014,-0.151038389,1.829061759,-2.137586806,-0.922772712,0.894954693,-0.099689854
2014/12/17,-0.594936709,-1.849768779,-0.795856493,-5.66966967,-2.809405941,-0.431089134,-4.056200367,-0.045141632,-3.937093275,-2.595403057,-0.505504381,-2.958255725
2014/12/16,-1.151151151,-0.365745996,-1.741293532,-3.740709151,-0.753768844,-0.691389063,-5.784138342,-1.336154103,-3.799804581,-1.445890335,-1.369100623,-2.807941209
2014/12/15,-0.112485939,0.960080849,-0.584649832,-4.66420136,-1.28458498,0.200601805,-5.754716981,-0.608676405,-0.553648544,1.22858431,-0.122330961,-1.610429448
2014/12/12,0.908059024,-0.485074627,-3.159041394,-5.313609467,-2.699744619,1.278481013,-6.091549296,0.333111259,-0.910187521,1.528089888,0.601202405,-2.471667566
2014/12/11,0.164224356,-1.368329394,-5.640842556,-5.842536516,-3.304878049,1.562700141,-6.442477876,-0.044395117,-1.906110445,0.490961839,0.311873468,-2.564102564
2014/12/10,-1.542288557,-4.187847979,-4.912912913,-4.890063679,-2.02970297,0.393151554,-5.929887106,-0.397965952,-1.809067132,0.569259962,1.452539128,-2.478623228
2014/12/9,0.012439358,-4.319885755,-2.0348483,-2.474526929,-0.887573964,3.541532518,-5.300353357,-0.94174332,-0.844020607,1.583380124,1.880842437,-1.179812104
2014/12/8,-2.699104333,-3.435435435,-4.103542884,-2.380085003,-1.879653363,4.674479167,-5.579046277,-0.577027763,0.27451411,0.761337306,3.855339475,-0.932957258
2014/12/5,-1.677972153,0.67015962,-2.224852071,0.965416107,5.208200688,8.254716981,-3.930232558,-0.336371528,0.602409639,1.223275292,6.283267762,-0.648999459
2014/12/4,0.936936937,0.238578075,-0.213751336,3.142260955,8.720403674,9.12987013,-2.743055556,-0.043383948,1.241349006,3.098780624,6.641981023,-0.924532359
2014/12/3,1.437797003,-1.479289941,0.024029797,3.032178218,5.553442374,7.073954984,-4.965753425,0.097709261,1.396678764,3.572230959,5.721820892,-1.358724725
2014/12/2,-2.099487057,-2.541265883,-0.448811257,3.103015075,3.167818982,7.491814014,-5.39481268,1.993134758,2.446891336,2.526714159,5.340805124,-2.301654646
2014/12/1,-0.792899408,0.720893908,1.797207043,3.544960474,5.102808425,9.840146751,-3.632601448,-0.965018094,1.792155095,0.433718861,4.573876795,-3.997023493
2014/11/28,0.344377152,2.498786997,3.262862031,2.760549678,6.962025316,11.77248677,-2.985074627,-0.675307701,2.460674157,1.525272768,5.288072971,-3.24668435
2014/11/27,1.17746005,2.258652095,3.363201178,2.695121951,7.864736775,11.21236133,-2.92795389,0.054489974,2.443650971,2.261082646,8.011764706,-2.856840546
2014/11/26,0.958272683,1.710863986,3.007425743,3.007425743,5.554850983,9.01113294,-4.716657127,0.580949249,2.422145329,3.321698007,6.302131603,-2.486716259
2014/11/25,0.109289617,1.190622315,3.567839196,1.627218935,6.168705731,8.975545274,-2.954679223,0.17568903,2.448062886,2.748057214,5.443828017,-4.250629723
2014/11/24,0.635463766,1.918316832,1.716897233,0.512632735,7.2265625,11.31386861,-2.946375958,-0.251916758,0.485490456,3.571022404,4.13950829,-3.863612372
2014/11/21,0.441880447,2.801507538,-0.486440472,4.202215714,7.219601677,6.605002606,-5.289351852,0.296605515,0.617147895,5.646841009,4.797979798,-3.681822977
2014/11/20,0.829207921,0.629940711,-0.646341463,5.408202872,5.805194805,3.823117115,-4.601873536,0.109974706,1.83465712,5.33441333,1.358423338,-3.946396539
2014/11/19,1.507537688,-1.739024687,0,2.44706479,3.922829582,0.610135724,-6.210098665,1.134467801,2.145585262,4.265565875,1.791111609,-3.162939297
2014/11/18,-1.679841897,-2.926829268,-1.873767258,0.062853551,4.256712508,-2.510716473,-8.505747126,1.341298467,0.077916296,2.824794145,-0.288344239,-4.259397295
2014/11/17,-1.544448498,0.198019802,-1.183937508,1.504513541,6.07966457,0.784264907,-6.995979322,-0.314606742,-1.334519573,2.732746642,-2.333773668,-5.395606739
2014/11/14,0.280487805,1.368343195,4.711575194,4.088607595,8.76984127,3.368950346,-5.645438898,-0.691809864,-0.912936985,2.759496594,-2.208548511,-3.58574369
2014/11/13,1.485148515,0.085438789,6.093931945,5.033943897,8.293713682,2.641131556,-5.366416619,0.03348588,-0.178213411,5.435294118,-0.344712554,-3.207689815
2014/11/12,-0.394477318,2.890615052,2.44706479,2.473050095,5.828421742,2.733630006,-5.330990041,0.606400898,0.878279473,3.788229842,-0.233853007,-3.030631021
2014/11/11,-0.988648847,4.955362919,1.973601508,4.468770122,7.230667548,3.522205207,-5.178258328,-1.743352091,0.292825769,2.92417938,-0.956512068,-2.581774423
2014/11/10,4.329555584,3.879802206,2.720661986,6.6796875,10.74614761,3.173403853,-4.399066511,-0.121225479,3.07062436,3.636363636,0.901803607,-1.521243073
2014/11/7,1.604347264,-1.282212445,-0.594936709,2.895702306,2.305888484,-1.157960982,-7.557386698,1.510236044,4.99884286,4.155188246,1.046770601,-1.562160989
2014/11/6,-2.003296564,-3.096790371,-0.999103369,0.376623377,-1.503759398,-2.718691001,-7.658303465,0.415636936,3.436704467,-0.467653936,-0.985821887,-2.826394173
2014/11/5,-0.854808297,-0.164556962,0.025364616,1.440514469,-1.793051924,-3.640806353,-6.107142857,-0.912733749,2.075450063,-0.347027874,-2.465213104,-2.401052516
2014/11/4,-0.26328987,1.895734597,2.446877012,4.191224623,-2.57195346,-5.128205128,-4.616306954,-0.088967972,2.74473925,-0.36597538,-1.458813206,-1.717536375
2014/11/3,0.962025316,1.154090044,3.854166667,4.507337526,-0.709573011,-5.943396226,-4.877757901,0.111333779,4.122278833,-1.012769705,-1.489921122,-1.078107811
2014/10/31,1.191238632,1.738570509,3.511530398,4.497354497,-0.691389063,-7.276995305,-6.784660767,0.044553353,3.706269484,-1.307548621,-3.054506206,-1.209854817
2014/10/30,-0.989220038,1.653645833,1.38961039,3.103539356,-2.278132432,-7.8820059,-5.712560386,1.092219345,5.623529412,-0.166796397,-2.867034513,-1.318971202
2014/10/29,1.545396008,3.314989518,1.414790997,3.274394237,0.254291163,-6.298276887,-6.631142688,0.022525059,2.884615385,-1.102449889,-3.874878234,-2.352941176
2014/10/28,1.106770833,0.844155844,1.702685003,2.643754131,-0.906074528,-8.539458186,-7.394156231,0.978050722,2.623670828,-1.245690135,-3.004151191,-4.382942063
2014/10/27,0.628930818,-1.221864952,0.628930818,3.811841038,-3.286739705,-9.795630726,-5.709023941,1.747280722,0.548885077,-2.104208417,-4.610544587,-4.97136064
2014/10/24,-0.883116883,-0.039292731,0.952380952,-0.573215216,-3.939584644,-11.25581395,-10.78901227,0,-0.80348944,-3.763919822,-6.522444565,-6.975242196
2014/10/23,-0.964630225,0.890985325,1.690438457,-1.873327386,-3.083700441,-10.87962963,-9.518213866,-0.90585942,-3.774635341,-4.275587062,-7.095248334,-8.220050977
2014/10/22,1.833660773,2.843915344,1.833660773,-3.187647865,-5.009163103,-11.24429224,-8.636897767,-0.263037511,-2.373222881,-4.44834009,-6.697336044,-6.836876402
2014/10/21,0.039308176,0.832012678,0.925313946,-6.491120637,-8.944543828,-11.98847262,-11.32404181,1.250578972,-3.027614506,-4.091258089,-7.254985151,-6.849898796
2014/10/20,0.952380952,-0.039292731,3.163017032,-4.991908378,-10,-12.26577768,-12.62736119,-0.288650271,-4.931748129,-5.390008764,-8.196024237,-8.029818956
2014/10/17,-0.158478605,-0.066093853,-1.511203752,-4.965430547,-11.26760563,-13.2032147,-13.69863014,1.894117647,-4.834633557,-6.519158122,-8.106100796,-8.533108037
2014/10/16,-0.825147348,2.351987024,-3.504524022,-5.219677056,-10.65486726,-12.71469741,-12.41179873,-1.529193698,-5.482041588,-8.038515633,-10.06242726,-9.890808863
2014/10/15,0.925313946,-0.534132361,-4.93089279,-2.924348379,-9.26916221,-12.5930166,-11.06581246,-0.231160425,-3.875278396,-6.569975106,-8.267800213,-7.817172149
2014/10/14,2.257366856,-3.593730088,-7.348438457,-3.458397141,-10.89517079,-10.94761624,-11.05232216,-1.063464837,-3.770437104,-5.483941446,-9.19395466,-7.356247992
2014/10/13,-3.621677957,-7.881957415,-7.904892319,-6.837929732,-13.10782241,-12.81084266,-14.52339688,0.378787879,-2.638610554,-5.131264916,-7.684999472,-6.530568619
2014/10/9,-2.179176755,-5.988977342,-3.507228158,-3.385777218,-10.74418605,-11.15740741,-12.07331042,-2.995212114,-2.9844098,-5.765278529,-8.091570841,-7.447147562
2014/10/8,-2.291121903,-2.315448774,-1.777443985,-1.233480176,-9.178240741,-8.114754098,-10.62642369,0.537333483,-0.52060257,-3.45087078,-5.233723752,-6.066311055
2014/10/7,-1.641151255,0.955373979,2.110616656,-1.881490531,-8.321917808,-6.778874057,-9.048697622,-0.931573694,-2.125561521,-4.42922863,-4.866879659,-6.215223097
